title,price,mrp,discount_percentage,link
"CP PLUS 2.4MP IR Bullet Outdoor Security Camera | 3.6mm Fixed Lens | Max 25/30fps at 2.4MP | DWDR, Day/Night (ICR) | IR Ra...",875,3400,74.26,https://www.amazon.in/dp/B0BZV8R4RL
FitSpark Eagle i15 Pro Max Real 4K30FPS Dual Touch Screens WiFi Action Camera Advanced Chipset Sony Sensor EIS 2.0 Stabili...,7979,797900,99.0,https://www.amazon.in/dp/B0FD3TN7GP
"MIRWHAPNG 4K Digital Camera for Photography and Video Autofocus 16X Digital Zoom, 48MP Vlogging Camera with 32GB SD Card, ...",7399,19999,63.0,https://www.amazon.in/dp/B0BGLDXHGY
"Sponsored Ad - DDLC Wi-Fi Indoor Dual-Lens (4MP+4MP) Pan-Tilt Zoom CCTV Camera, Outdoor Indoor Home Security Camera,Waterp...",1798,3999,55.04,https://www.amazon.in/dp/B0F2FXY23S
"Focusify Digital Camera, 4K Ultra HD Cameras for Photography, Digital Point and Shoot Camera with 56Mp Autofocus 20X Zoom ...",3999,6999,42.86,https://www.amazon.in/dp/B0D5H9XTZW
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",25990,51999,50.02,https://www.amazon.in/dp/B0BCW1S7XR
"Tapo 2K 3MP Pan/Tilt Indoor Wireless Security Camera for Baby Monitor,Pet Camera|Motion Detection & Tracking|2-Way Audio|C...",2599,4499,42.23,https://www.amazon.in/dp/B0CHFG8XBZ
Fujifilm Instax Mini 12 Instant Camera-Blue,6999,699900,99.0,https://www.amazon.in/dp/B0BX8W9SPW
"Tapo TP-Link Pan/Tilt Smart Security Camera, Indoor CCTV, 360° Rotational Views, Works with Alexa&Google Home, No Hub Requ...",1399,3999,65.02,https://www.amazon.in/dp/B08SHJ2RST
Tapo C212 3MP 2K Pan/Tilt Indoor Home Security Smart Wi-Fi Camera for Baby Monitor| Motion Detection & Tracking | 2-Way Au...,2200,,,https://www.amazon.in/dp/B0CG9MBCYR
Sponsored Ad - TP PLUS 3MP Full HD Indoor Wireless WiFi CCTV Security Camera | Motion Tracking | Two Way Talk | Colored Li...,1189,4999,76.22,https://www.amazon.in/dp/B0FCG2S893
Sponsored Ad - SMARS 4+4 MP Dual Lens HD WiFi Bulb Holder CCTV Camera with Audio & Video Recording | Color Night Vision | ...,1899,5999,68.34,https://www.amazon.in/dp/B0F29L7ZWJ
Sponsored Ad - DDLC 1080p V380 Pro App 360 Degree Watch Live Streaming | Smart Wi-fi Wireless IP CCTV Security Camera Ligh...,1091,2499,56.34,https://www.amazon.in/dp/B0DSV1QN9F
"Sponsored Ad - Imou 3MP CCTV Camera for Home Outdoor, 360° Security WiFi Camera, Full Color Night Vision 30M, Human Detect...",2999,7999,62.51,https://www.amazon.in/dp/B0D7BZ61M1
"Tapo C530WS, 3K 5MP Outdoor Pan/Tilt Smart Wi-Fi Security Camera, 360° View, Color Night Vision, Free AI/Person/Vehicle/Mo...",5299,9999,47.0,https://www.amazon.in/dp/B0DS26QK3M
"REDTIGER F17 Elite 4K 3 Channel Dash Cam for Car, STARVIS 2 IMX678 & IMAX 675, 4K+2.5K+1080P Front and Rear Inside, Full N...",24899,2515050,99.01,https://www.amazon.in/dp/B0F8NNYZPV
"Instant Print Camera for Kids - 1080P HD, 48MP, SD Card, Bluetooth, Free App, 3 Rolls Print Paper, Stickers, Fun Filters, ...",2469,6999,64.72,https://www.amazon.in/dp/B0DR31TT44
Sony Alpha ILCE-6400L 24.2MP Mirrorless Camera (Black) with 16-50mm Power Zoom Lens | APS-C Sensor | Real-Time Eye Auto Fo...,79990,,,https://www.amazon.in/dp/B07NF6J8N5
Trueview WiFi 3mp Mini Pan-Tilt Zoom CCTV Camera | Outdoor Indoor Security Camera | Storage on Cloud or SD Card Up to 256 ...,2799,14000,80.01,https://www.amazon.in/dp/B0BM9K7ZKF
"LEQTRONIQ Digital Camera, 4k Cameras for Photography & Video, 64MP WiFi Touch Screen Vlogging Camera for YouTube with Flas...",15999,17990,11.07,https://www.amazon.in/dp/B0D9HJ34SW
MX Dummy CCTV Dome Camera with Flashing Red LED Light | Fake Security Camera for Indoor Outdoor Use | No Audio No Video | ...,199,5999,96.68,https://www.amazon.in/dp/B0BJDJNSHJ
Canon XA60 4K Professional Camcorder with 20x Optical Zoom|| Dual SD Card Slot- Black,96990,114995,15.66,https://www.amazon.in/dp/B0BGLBWHSZ
Sponsored Ad - CP PLUS 4MP Quad HD Smart Wi-Fi CCTV Camera | 360° Pan & Tilt | Press to Call | Motion Tracking | CTC Cyber...,2398,3100,22.65,https://www.amazon.in/dp/B0FMRJZT33
Sponsored Ad - AJUK FHD 1080P WiFi Security Camera | Night Vision | Two-Way Audio | Loop Recording | Motion Detection CCTV...,1595,1999,20.21,https://www.amazon.in/dp/B0CP2HTS29
CP PLUS 4MP Quad HD Smart Wi-fi CCTV Camera | 2-Way Talk | 360° Pan & Tilt | Built-in Siren| Echo Cacellation Mode| Suport...,2049,3600,43.08,https://www.amazon.in/dp/B0D8B6HYVN
Sony Alpha ILCE-6700 APS-C Interchangeable-Lens Mirrorless Camera (Body Only) | Made for Creators | 26.0 MP | Artificial I...,113488,136990,17.16,https://www.amazon.in/dp/B0CNRZ8JX7
"Trueview 2MP Smart CCTV Wi-fi Home Security Camera with Pan Tilt 360° View, 2 Way Talk, Cloud Monitor, Motion Detect, Supp...",500,5000,90.0,https://www.amazon.in/dp/B0C81LB8S3
