title,price,link
"Lenovo Ideapad Slim 3 13Th Gen Intel Core I5-13420H 15.3""(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg) 83K100C6IN","₹53,200",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0Mjg0NDAwMTIxMjkyNDc1OjE3NTg1MjMwNjA6c3BfYXRmX25leHQ6MzAwNjg4NjgyMDYxOTMyOjowOjo&url=%2FLenovo-Ideapad-I5-13420H-Keyboard-83K100C6IN%2Fdp%2FB0FBGS6ZW8%2Fref%3Dsr_1_178_sspa%3Fdib%3DeyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1758523060%26sr%3D8-178-spons%26xpid%3DM_fdxAPTlbuYb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=krg86GPLc9&sp_cr=ZAZ
"Acer Nitro V 16, Intel Core i5 14th Gen - 14450HX, NVIDIA GeForce RTX 4050-6GB, 16 GB RAM, 512 GB SSD, WUXGA IPS,16""/40.6 cm, 165 Hz, Windows 11 Home, Black, ANV16-71, Gaming Laptop","₹79,990",https://www.amazon.in/Acer-i5-14450HX-Graphics-Display-ANV16-71/dp/B0BN1R9W96/ref=sr_1_179?dib=eyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k&dib_tag=se&keywords=laptop&qid=1758523060&sr=8-179&xpid=M_fdxAPTlbuYb
"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 15.6 inch (39.6cm) FHD Laptop (16GB RAM/512GB SSD/Windows 11/Office Home 2024/1Yr ADP Free/Grey/1.62Kg), 83ER00KPIN/83ER00KRIN","₹45,985",https://www.amazon.in/Lenovo-IdeaPad-i5-12450H-Windows-83ER00KPIN/dp/B0DR96PF63/ref=sr_1_180?dib=eyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k&dib_tag=se&keywords=laptop&qid=1758523060&sr=8-180&xpid=M_fdxAPTlbuYb
"Lenovo V14 G3 14"" FHD Laptop, Intel Core i5-1235U, 16GB DDR4 RAM, 512GB SSD, Intel Iris Xe Graphics, Windows 11, Ms-Office Lifetime Validity, Iron Grey,1.6kg, 1 Year Onsite Brand Warranty","₹42,600",https://www.amazon.in/Lenovo-V14-G3-i5-1235U-Ms-Office/dp/B0F4XH5MVJ/ref=sr_1_181?dib=eyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k&dib_tag=se&keywords=laptop&qid=1758523060&sr=8-181&xpid=M_fdxAPTlbuYb
"ASUS Vivobook S16,13th Gen,Intel Core i7-13620H,Metallic Design Laptop(Intel UHD iGPU/16GB RAM/512GB SSD/FHD+/16""/144Hz/Windows 11/M365 Basic(1Year)*/Office Home 2024/Cool Silver/1.7Kg)S3607VA-RP083WS","₹66,990",https://www.amazon.in/ASUS-Vivobook-i7-13620H-Metallic-S3607VA-RP083WS/dp/B0F9YGYJV1/ref=sr_1_182?dib=eyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k&dib_tag=se&keywords=laptop&qid=1758523060&sr=8-182&xpid=M_fdxAPTlbuYb
"Dell Inspiron 14 Laptop, Intel Core i3-1305U Processor, 8GB, 512GB, Intel® UHD Graphics, 14"" (36.06cm) FHD+ 300nits Display, Backlit Keyboard, Win 11 + Office H&S 2024, Ice Blue, 1.54kg","₹39,490",https://www.amazon.in/Dell-Inspiron-14-Laptop-Processor/dp/B0FFHGGBQV/ref=sr_1_183?dib=eyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k&dib_tag=se&keywords=laptop&qid=1758523060&sr=8-183&xpid=M_fdxAPTlbuYb
"ASUS Vivobook Go 14, AMD Ryzen 5 7520U,Thin & Light (AMD Radeon iGPU/16GB RAM/512GB SSD/FHD/14/60Hz/42WHrs/Windows 11/M365 Basic (1Year)*/Office Home 2024/Cool Silver/1.38 kg) E1404FA-NK5541WS","₹37,990",https://www.amazon.in/ASUS-Vivobook-Radeon-Windows-E1404FA-NK5541WS/dp/B0DTYPRFVM/ref=sr_1_184?dib=eyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k&dib_tag=se&keywords=laptop&qid=1758523060&sr=8-184&xpid=M_fdxAPTlbuYb
"HP Laptop 14, AMD Ryzen 5 7520U, 14-inch (35.6 cm), FHD, 8GB LPDDR5, 512GB SSD, AMD Radeon Graphics, FHD Camera w/Privacy Shutter, Backlit KB (Win 11, MSO 2021, Silver, 1.4 kg), em0026AU","₹34,985",https://www.amazon.in/HP-14-inch-Graphics-Privacy-em0026AU/dp/B0C42ZTMWR/ref=sr_1_185?dib=eyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k&dib_tag=se&keywords=laptop&qid=1758523060&sr=8-185&xpid=M_fdxAPTlbuYb
"Alienware New 16 Area-51 Gaming Laptop, AI Enabled Core Ultra 9 275HX Processor, 64GB DDR5, 2TB SSD, RTX 5090, 24 GB GDDR7 Graphics, 16.0"" WQXGA 240Hz 500 nits Display, Liquid Teal Color, 3.4kg","₹4,84,990",https://www.amazon.in/Alienware-Area-51-Enabled-Processor-Graphics/dp/B0FHXP6RYD/ref=sr_1_186?dib=eyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k&dib_tag=se&keywords=laptop&qid=1758523060&sr=8-186&xpid=M_fdxAPTlbuYb
"Lenovo IdeaPad Slim 3, Intel Core i5 13th Gen 13420H, 16GB RAM, 512GB SSD, WUXGA IPS 15.3""(38.8cm), Win11, Office Home 2024, Grey, 1.6Kg, 83K100CGIN, Backlit, Top Metal Cover & IR Camera Laptop","₹53,425",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0Mjg0NDAwMTIxMjkyNDc1OjE3NTg1MjMwNjA6c3BfbXRmOjMwMDU2OTY0NDkwNTUzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-13420H-Backlit-83K100CGIN%2Fdp%2FB0F637DPFW%2Fref%3Dsr_1_187_sspa%3Fdib%3DeyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1758523060%26sr%3D8-187-spons%26xpid%3DM_fdxAPTlbuYb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=d45YCzxZLF&sp_cr=ZAZ
"Lenovo IdeaPad Slim 3 14th Gen Intel Core 5 210H 15.3 inch (38.8cm) WUXGA IPS Laptop (24GB RAM/1TB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg), 83K4004VIN","₹59,985",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0Mjg0NDAwMTIxMjkyNDc1OjE3NTg1MjMwNjA6c3BfbXRmOjMwMDcyMjIyNDY1ODAzMjo6MDo6&url=%2FLenovo-IdeaPad-Windows-Keyboard-83K4004VIN%2Fdp%2FB0FCY77RJZ%2Fref%3Dsr_1_188_sspa%3Fdib%3DeyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1758523060%26sr%3D8-188-spons%26xpid%3DM_fdxAPTlbuYb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=SqceDeNNC8&sp_cr=ZAZ
"DELL 14 (2025) Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD+ IPS Display/Ice Blue/1.4 kg/MSO 2021/1 Year ADP Warranty","₹30,690",https://www.amazon.in/DELL-14-Intel-Core-1005U/dp/B0FKMQPDPM/ref=sr_1_189?dib=eyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k&dib_tag=se&keywords=laptop&qid=1758523060&sr=8-189&xpid=M_fdxAPTlbuYb
"DELL 15 (2025) Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" HD Display/Smoky Black/1.5 kg/MSO 2021/1 Year ADP Warranty","₹36,190",https://www.amazon.in/DELL-15-Intel-Core-1115U/dp/B0FCMYSMLW/ref=sr_1_190?dib=eyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k&dib_tag=se&keywords=laptop&qid=1758523060&sr=8-190&xpid=M_fdxAPTlbuYb
"DELL 14 (2025) Intel Core i3 12th Gen 1215U - (32 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" HD Display/Grey/1.5 kg/MSO 2021/1 Year ADP Warranty","₹40,390",https://www.amazon.in/DELL-14-Intel-Core-1215U/dp/B0C65NHB27/ref=sr_1_191?dib=eyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k&dib_tag=se&keywords=laptop&qid=1758523060&sr=8-191&xpid=M_fdxAPTlbuYb
"HP Chromebook X360 Intel Celeron N4120 14 inch(35.6 cm) Micro-Edge, Touchscreen, 2-in-1 Laptop (4GB RAM/64GB eMMC/Chrome OS/Intel UHD Graphics,1.49Kg), 14a-ca0506TU","₹23,588",https://www.amazon.in/HP-Chromebook-Micro-Edge-Touchscreen-14a-ca0506TU/dp/B09QQPGDBG/ref=sr_1_192?dib=eyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k&dib_tag=se&keywords=laptop&qid=1758523060&sr=8-192&xpid=M_fdxAPTlbuYb
"Dell 15, Intel Core i3 13th Gen - 1305U, 8GB DDR4 RAM, 512GB SSD, FHD 15.6""/39.62 cm, Windows 11, MSO'21, Titan Grey, 1.69kg, 120Hz 250 nits Display, 15 Month McAfee, Thin & Light Laptop","₹32,990",https://www.amazon.in/Dell-i3-1305U-39-62cm-Windows-Display/dp/B0D82XJMG1/ref=sr_1_193?dib=eyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k&dib_tag=se&keywords=laptop&qid=1758523060&sr=8-193&xpid=M_fdxAPTlbuYb
"HP 15s, AMD Ryzen 5 5500U (8GB DDR4, 512GB SSD) FHD, Anti-Glare, 15.6''/39.6 cm, Win 11, Office 21, Silver, 1.69 kg, eq2144AU, AMD Radeon Graphics, HD Camera, Dual Speakers Laptop","₹35,850",https://www.amazon.in/HP-Anti-Glare-15-6-inch-Graphics-eq2144AU/dp/B09RZRF1PJ/ref=sr_1_194?dib=eyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k&dib_tag=se&keywords=laptop&qid=1758523060&sr=8-194&xpid=M_fdxAPTlbuYb
"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN","₹35,800",https://www.amazon.in/Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_195?dib=eyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k&dib_tag=se&keywords=laptop&qid=1758523060&sr=8-195&xpid=M_fdxAPTlbuYb
"Acer Aspire 3, 13th Gen, Intel Core i5-1334U Processor Laptop with 35.56 cm (14"") FHD LED-Backlit IPS Display (16GB RAM/512GB SSD/Intel Graphics/Win11Home) A324-53 Backlit Keyboard Steel Gray 1.45KG","₹40,985",https://www.amazon.in/Acer-Processor-LED-Backlit-Win11Home-A324-51/dp/B0D9QLPY8B/ref=sr_1_196?dib=eyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k&dib_tag=se&keywords=laptop&qid=1758523060&sr=8-196&xpid=M_fdxAPTlbuYb
"Lenovo V14 G3 14"" FHD Laptop, Intel Core i5-1235U, 16GB DDR4 RAM, 512GB SSD, Intel Iris Xe Graphics, Windows 11, Ms-Office Lifetime Validity, Iron Grey,1.6kg, 1 Year Onsite Brand Warranty","₹42,600",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0Mjg0NDAwMTIxMjkyNDc1OjE3NTg1MjMwNjA6c3BfYnRmOjMwMDY5Njc3MjYxNjAzMjo6MDo6&url=%2FLenovo-V14-G3-i5-1235U-Ms-Office%2Fdp%2FB0F4XH5MVJ%2Fref%3Dsr_1_197_sspa%3Fdib%3DeyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1758523060%26sr%3D8-197-spons%26xpid%3DM_fdxAPTlbuYb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=VydR6JtLbK&sp_cr=ZAZ
"Dell DB16255, R5-340 AI Processor, 16 GB LPDDR5X, 512 GB SSD, 16"" (40.64 cm) FHD Plus, Win11+MSO 2024, Ice Blue, 1.83 Kg, AMD Radeon™ Graphics, 300 Nits IPS, Backlit+FPS Keyboard, AI Powered Laptop","₹66,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0Mjg0NDAwMTIxMjkyNDc1OjE3NTg1MjMwNjA6c3BfYnRmOjMwMDYzNzUxMjk5MDAzMjo6MDo6&url=%2FDell-Processor-RadeonTM-Graphics-Keyboard%2Fdp%2FB0FJFTD1X6%2Fref%3Dsr_1_198_sspa%3Fdib%3DeyJ2IjoiMSJ9.hzEgMuIJ_nwfOIstvESVDXaHqDEk0UmC354_bYYDxV8KkpyS8uifIwlyMd34Y1UVQF6IcE5Z7MYeMnovZLDegMD3CZUaOyI_5mhJrK5fWyzslbazEitGG2NYsy-a8Ma_po6Z2aWf32ccjeMoNu_K9eYBccvJyY_nIy7oBXk7oyYU2vEPWDeTL7tqtvKPnOEDjlS0vrEaekCB9FLPEXWMmz8pKsI1t3GehtIZ9nwo6IM.eFPB2kXTxhmgxTmEljDqZscMoAh1DOHAiAQVkGZnH7k%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1758523060%26sr%3D8-198-spons%26xpid%3DM_fdxAPTlbuYb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=hNRO0tSTpV&sp_cr=ZAZ
"Lenovo Ideapad Slim 3 13Th Gen Intel Core I5-13420H 15.3""(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg) 83K100C6IN","₹53,200",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODY1MTEzMTk4MzA2NzkxOjE3NTg1MjMwNzE6c3BfYXRmX25leHQ6MzAwNjg4NjgyMDYxOTMyOjowOjo&url=%2FLenovo-Ideapad-I5-13420H-Keyboard-83K100C6IN%2Fdp%2FB0FBGS6ZW8%2Fref%3Dsr_1_193_sspa%3Fdib%3DeyJ2IjoiMSJ9.PItum8Kqbwwmom14dmOlDYWBau9v2fp5CX0-lZ-LSBAPlaD6qN3IcjvplzT_4plyux0KKNsLgNaVW0LIYFTHVJHwD4vnTPxocMHl06QceXl360Sg_IXEdM-75_dH4qJxlNPnbQHsBASb9RvwH5c96oFCWDOkIR_NFbEbwLjw3SbOGtRcSapnPhlPTCwlnSYNnC-jFX-5zfLZgYXTvEI5DVsL6hOsb4B-9CvWJMqVqQI.uAhDcxR00AZGbiVPggiLNxO-V3aEzBxvSxTkchAiLUE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1758523071%26sr%3D8-193-spons%26xpid%3DM_fdxAPTlbuYb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=krg86GPLc9&sp_cr=ZAZ
"Dell Inspiron 3530, Intel Core i7 13th Gen - 1355U, 16GB RAM, 512GB SSD, FHD 15.6""/39.62 cm, Windows 11, Office H&S 2024, Silver, 1.62kg, Backlit KB, M365, 15 Month McAfee, Thin & Light Laptop","₹66,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODY1MTEzMTk4MzA2NzkxOjE3NTg1MjMwNzE6c3BfYXRmX25leHQ6MzAwNDg1MTg3OTMxNjMyOjowOjo&url=%2FDell-Inspiron-15-3530-Laptop-i7-1355U%2Fdp%2FB0DSFP9FCS%2Fref%3Dsr_1_194_sspa%3Fdib%3DeyJ2IjoiMSJ9.PItum8Kqbwwmom14dmOlDYWBau9v2fp5CX0-lZ-LSBAPlaD6qN3IcjvplzT_4plyux0KKNsLgNaVW0LIYFTHVJHwD4vnTPxocMHl06QceXl360Sg_IXEdM-75_dH4qJxlNPnbQHsBASb9RvwH5c96oFCWDOkIR_NFbEbwLjw3SbOGtRcSapnPhlPTCwlnSYNnC-jFX-5zfLZgYXTvEI5DVsL6hOsb4B-9CvWJMqVqQI.uAhDcxR00AZGbiVPggiLNxO-V3aEzBxvSxTkchAiLUE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1758523071%26sr%3D8-194-spons%26xpid%3DM_fdxAPTlbuYb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=jhQHOldNRv&sp_cr=ZAZ
