title,price,mrp,discount_percentage,link
Sponsored Ad - HUION KAMVAS Pro 12 Graphics Drawing Tablet with Screen Full Laminated Tilt 8192 Pen Pressure Battery-Free ...,14399,41999,65.72,https://www.amazon.in/dp/B07Y4T2G2Q
"Homdum 65 in 1 Professional Precision Screwdriver Set Magnetic Replaceable Bits Repair Kit with Case for Mobile, Laptop, P...",739,1999,63.03,https://www.amazon.in/dp/B09SB6D1J1
Robustrion Trifold Flip Stand Hard Back Case Cover for Lenovo Tab M10 FHD 3rd Gen 10.1 inch Cover (TB-328FU / TB-328XU) - ...,569,1999,71.54,https://www.amazon.in/dp/B0B87RV9PZ
Sponsored Ad - GAOMON PD1320 13.3 Inch Full-Laminated Pen Display 120% sRGB Graphics Drawing Tablet with Tilt Support and ...,14651,41999,65.12,https://www.amazon.in/dp/B08M62NPBC
VCR Mobile Accessories Thumb Sleeves & Finger Sleeves for Mobile Games - 04 Pieces in 2 Packs - Anti Sweat Finger Sleeve G...,159,427,62.76,https://www.amazon.in/dp/B0B7J3M41N
"Car Tablet Holder, Headrest Tablet Mount Headrest Stand Cradle Compatible with Devices Such as iPad Pro Air Mini, Galaxy T...",690,1599,56.85,https://www.amazon.in/dp/B0BSNMSL4J
"ZEBRONICS 700HB Type C Multiport Adapter with 7 USB Ports, Aluminum Body, Lightweight Design, USB 3.0, Compatible with Lap...",399,1399,71.48,https://www.amazon.in/dp/B0CY2KR4TM
Robustrion Cover for iPad 11th (A16) / 10th Generation Cover Case (2025/2022) [Pencil Holder] (Right Side) [Auto Sleep Wak...,599,2499,76.03,https://www.amazon.in/dp/B0BKPTVCWC
"kimloo-Universal Generic Mobile & Tablet Stand, i pad Stand for Table/Premium Stands for Your Phones/Tablets, Tablet Stand...",230,999,76.98,https://www.amazon.in/dp/B0946SB8JF
"ProElite Case Cover for Xiaomi Redmi Pad 2 11 inch Cover, Smart Flip Case Cover for Xiaomi Redmi Pad 2 11 inch Translucent...",469,1999,76.54,https://www.amazon.in/dp/B0FCFXM21V
"ELV Desktop Cell Phone Stand Tablet Tabletop Stand, Aluminum Stand Holder for Mobile Phone and Tablet (Up to 10.1 inch) - ...",119,139,14.39,https://www.amazon.in/dp/B0762JYGDP
"SWAPKART Portable Tabletop Tablet Stand Mobile Holder, Desktop Stand, Cradle, Dock for iPad, Smartphone, Kindle, E-Reader,...",,,,https://www.amazon.in/dp/B0C5XLHPP8
Robustrion Cover for iPad 11th (A16) / 10th Generation Cover Case (2025/2022) [Pencil Holder] (Right Side) [Auto Sleep Wak...,879,2499,64.83,https://www.amazon.in/dp/B0BKPWBWQN
MOCA [Soft Back] Flip Cover Case for iPad 9.7 inch 2018 2017 Release iPad 5 6 5th 6th Gen Generation A1893 A1954 A1822 A18...,458,1999,77.09,https://www.amazon.in/dp/B07J6PXWG7
"BKN Tablet Holder Clip, Adjustable Tripod Mount Adapter, Clamp Bracket 1/4 ""Thread Adapter for All iPad Air Mini Pro for G...",297,899,66.96,https://www.amazon.in/dp/B09JK2SZ8D
Robustrion Deer Pattern Flip Stand Case Cover for Samsung Galaxy Tab A 10.1 inch T510/T515 - Deer Blue,499,1999,75.04,https://www.amazon.in/dp/B0BCVK9MSD
